if_symptom,then_suggest,support,confidence,lift
"knee_r_duration_val, knee_l_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_present",0.16783216783216784,0.9230769230769231,3.384615384615385
"knee_l_exam_creps_left, knee_r_duration_val, knee_present","knee_r_exam_creps_right, medication_ongoing",0.1958041958041958,0.875,3.3817567567567566
"knee_l_duration_val, knee_present, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, medication_ongoing",0.14685314685314685,0.8749999999999999,3.381756756756756
"surgery_other, appetite_normal, knee_r_duration_val, knee_present",surgery_other_duration_days,0.11888111888111888,0.85,3.3763888888888887
"knee_l_duration_val, medication_ongoing, tongue_sama, knee_r_duration_val, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.11888111888111888,0.8947368421052632,3.3670360110803323
"knee_r_exam_creps_right, knee_l_duration_val, tongue_sama","knee_l_exam_creps_left, medication_ongoing",0.15384615384615385,0.9166666666666666,3.361111111111111
"gas, knee_l_duration_val, medication_ongoing, knee_present","tongue_sama, knee_r_duration_val",0.14685314685314685,0.9130434782608696,3.3478260869565224
"knee_l_exam_creps_left, knee_r_duration_val, gas, knee_present","tongue_sama, knee_l_duration_val, medication_ongoing",0.11188811188811189,0.8421052631578948,3.345029239766082
"medication_ongoing, knee_r_duration_val, urine_normal, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.11188811188811189,0.8888888888888888,3.345029239766082
"knee_r_exam_tenderness_knee, gas","tongue_sama, knee_l_exam_creps_left, knee_present",0.1258741258741259,0.8181818181818182,3.342857142857143
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee, knee_r_duration_val","knee_r_exam_creps_right, medication_ongoing",0.13286713286713286,0.8636363636363635,3.3378378378378373
"knee_l_duration_val, gas, knee_present","tongue_sama, medication_ongoing, knee_r_duration_val",0.14685314685314685,0.84,3.336666666666666
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee, knee_r_duration_val","knee_l_exam_tenderness_knee, knee_present",0.13986013986013987,0.9090909090909091,3.3333333333333335
"medication_ongoing, lumbar_exam_tenderness, acidity","lumbar_present, gas",0.14685314685314685,0.9545454545454545,3.3292682926829267
"knee_l_duration_val, medication_ongoing, knee_present, tongue_sama, knee_l_exam_creps_left, knee_r_duration_val, sex_female",knee_r_exam_creps_right,0.1048951048951049,1.0,3.3255813953488373
"knee_l_duration_val, knee_present, knee_r_exam_rom, knee_r_duration_val, knee_l_exam_rom, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.1048951048951049,0.8823529411764706,3.320433436532508
"knee_r_exam_tenderness_knee, knee_r_duration_val, sex_female",knee_l_exam_tenderness_knee,0.13286713286713286,0.9047619047619048,3.3174603174603177
"tongue_sama, medication_ongoing, lumbar_exam_tenderness, acidity","lumbar_present, gas",0.13286713286713286,0.95,3.313414634146341
"knee_r_exam_tenderness_knee, knee_present, tongue_sama, knee_l_exam_creps_left, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, medication_ongoing",0.1258741258741259,0.8571428571428572,3.312741312741313
"knee_r_exam_tenderness_knee, gas, knee_present, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, medication_ongoing, knee_l_exam_creps_left",0.1048951048951049,0.8333333333333333,3.3101851851851847
"knee_l_duration_val, knee_r_exam_rom","medication_ongoing, knee_r_duration_val, sex_female, knee_present",0.11888111888111888,0.8095238095238095,3.307482993197279
"lumbar_exam_tenderness, urine_normal, acidity","lumbar_present, gas",0.1258741258741259,0.9473684210526316,3.3042362002567396
"knee_l_duration_val, knee_present, knee_r_exam_creps_right, tongue_sama, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, medication_ongoing",0.1258741258741259,0.9,3.3000000000000003
"knee_r_exam_creps_right, medication_ongoing, knee_l_exam_tenderness_knee","tongue_sama, knee_l_exam_creps_left",0.14685314685314685,0.8076923076923076,3.2999999999999994
"medication_ongoing, lumbar_exam_tenderness, urine_normal, acidity","lumbar_present, gas",0.11888111888111888,0.9444444444444443,3.294037940379403
"knee_r_exam_creps_right, tongue_sama, knee_present, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.14685314685314685,0.8749999999999999,3.2927631578947363
"nidra_sound, knee_r_duration_val","medication_ongoing, knee_present, stool_satisfactory",0.11888111888111888,0.85,3.285135135135135
"nidra_sound, knee_l_duration_val, knee_r_duration_val, medication_ongoing","knee_present, stool_satisfactory",0.11188811188811189,0.9411764705882353,3.2826398852223817
"knee_r_duration_val, knee_l_morning_stiffness, knee_r_morning_stiffness","tongue_sama, knee_l_duration_val, medication_ongoing",0.13286713286713286,0.8260869565217391,3.2814009661835746
"knee_r_exam_creps_right, knee_l_duration_val, knee_l_exam_rom",knee_l_exam_tenderness_knee,0.11888111888111888,0.8947368421052632,3.2807017543859653
"knee_l_exam_creps_left, knee_l_duration_val, knee_present, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, medication_ongoing",0.15384615384615385,0.8461538461538461,3.27027027027027
"nidra_sound, knee_r_duration_val, urine_normal","knee_present, stool_satisfactory",0.1048951048951049,0.9375,3.2698170731707314
"knee_l_exam_creps_left, knee_l_duration_val","knee_r_exam_creps_right, medication_ongoing, knee_present",0.1888111888111888,0.84375,3.26097972972973
"tongue_sama, knee_r_exam_tenderness_knee, medication_ongoing, gas","knee_l_exam_tenderness_knee, knee_present",0.11188811188811189,0.8888888888888888,3.2592592592592595
"tongue_sama, knee_l_exam_creps_left, knee_present, hypertension","knee_r_exam_creps_right, medication_ongoing",0.11188811188811189,0.8421052631578948,3.2546230440967285
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_exam_tenderness_knee","knee_r_duration_val, urine_normal",0.1258741258741259,0.8181818181818182,3.25
"tongue_sama, lumbar_exam_tenderness, acidity","medication_ongoing, lumbar_present, gas",0.13286713286713286,0.8636363636363635,3.2499999999999996
"knee_l_exam_creps_left, knee_r_exam_tenderness_knee, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, medication_ongoing, knee_present",0.14685314685314685,0.84,3.246486486486486
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present",knee_r_exam_tenderness_knee,0.17482517482517482,0.8620689655172414,3.2441016333938295
"knee_r_exam_creps_right, tongue_sama, knee_r_duration_val","knee_l_exam_creps_left, medication_ongoing, knee_present",0.16083916083916083,0.8846153846153846,3.2435897435897436
"knee_l_exam_creps_left, lumbar_exam_tenderness, lumbar_present",knee_l_exam_tenderness_knee,0.1048951048951049,0.8823529411764706,3.235294117647059
"knee_l_duration_val, gas","tongue_sama, knee_r_duration_val, knee_present",0.15384615384615385,0.8800000000000001,3.2266666666666675
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_rom","knee_r_exam_tenderness_knee, knee_present",0.1258741258741259,0.8571428571428572,3.2255639097744364
"knee_present, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee, urine_normal","knee_r_exam_creps_right, medication_ongoing",0.1048951048951049,0.8333333333333333,3.2207207207207205
"tongue_sama, knee_l_duration_val, knee_r_exam_tenderness_knee, knee_r_duration_val","knee_r_exam_creps_right, medication_ongoing, knee_l_exam_creps_left",0.11888111888111888,0.8095238095238095,3.215608465608465
"knee_r_duration_val, knee_l_exam_rom","knee_l_exam_tenderness_knee, knee_present",0.14685314685314685,0.8749999999999999,3.208333333333333
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present","knee_r_duration_val, urine_normal",0.14685314685314685,0.8076923076923076,3.2083333333333326
"knee_l_exam_creps_left, knee_l_duration_val, medication_ongoing, knee_present",knee_r_exam_creps_right,0.1888111888111888,0.9642857142857142,3.206810631229236
"knee_l_duration_val, knee_r_exam_creps_right, tongue_sama, knee_l_exam_creps_left, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.11888111888111888,0.85,3.1986842105263156
"knee_l_exam_creps_left, knee_l_duration_val, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.17482517482517482,0.9615384615384615,3.197674418604651
"lumbar_exam_tenderness, acidity","lumbar_present, gas",0.15384615384615385,0.9166666666666666,3.197154471544715
"knee_r_exam_creps_right, knee_l_duration_val","knee_l_exam_creps_left, medication_ongoing, knee_present",0.1888111888111888,0.8709677419354839,3.1935483870967745
"knee_l_exam_creps_left, knee_r_duration_val, urine_normal","knee_r_exam_creps_right, medication_ongoing, knee_present",0.13286713286713286,0.8260869565217391,3.192714453584019
"tongue_sama, knee_l_duration_val, knee_present, knee_l_exam_creps_left",knee_r_exam_creps_right,0.16783216783216784,0.9600000000000001,3.192558139534884
"knee_r_exam_creps_right, tongue_sama, gas","knee_l_exam_creps_left, medication_ongoing",0.13986013986013987,0.8695652173913044,3.1884057971014497
"sex_female, surgery_other_duration_days","medication_ongoing, surgery_other, knee_present",0.16083916083916083,0.9583333333333333,3.187015503875969
"knee_r_exam_creps_right, tongue_sama, knee_r_duration_val, knee_l_exam_creps_left",knee_r_exam_tenderness_knee,0.15384615384615385,0.8461538461538461,3.1842105263157894
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, medication_ongoing, knee_present",0.18181818181818182,0.8666666666666667,3.177777777777778
"medication_ongoing, knee_r_exam_creps_right, tongue_sama, knee_r_duration_val, urine_normal",knee_l_exam_creps_left,0.1048951048951049,1.0,3.1777777777777776
"knee_l_exam_creps_left, knee_l_duration_val, medication_ongoing, sex_female",knee_r_exam_creps_right,0.14685314685314685,0.9545454545454545,3.1744186046511627
"tongue_sama, lumbar_exam_tenderness, acidity","lumbar_present, gas",0.13986013986013987,0.9090909090909091,3.170731707317073
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, gas","knee_r_exam_tenderness_knee, knee_present",0.11188811188811189,0.8421052631578948,3.168975069252078
"knee_l_exam_creps_left, stool_unsatisfactory",knee_r_exam_creps_right,0.13986013986013987,0.9523809523809524,3.1672203765227027
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_exam_tenderness_knee, knee_r_duration_val","knee_l_exam_creps_left, medication_ongoing",0.13286713286713286,0.8636363636363635,3.1666666666666665
"tongue_sama, knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present","knee_r_exam_creps_right, medication_ongoing",0.1258741258741259,0.8181818181818182,3.1621621621621623
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, knee_r_duration_val","knee_r_exam_tenderness_knee, knee_present",0.14685314685314685,0.84,3.161052631578947
"knee_l_exam_creps_left, stool_unsatisfactory, tongue_sama",knee_r_exam_creps_right,0.13286713286713286,0.95,3.1593023255813955
"tongue_sama, knee_l_duration_val, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_exam_creps_left",0.13286713286713286,0.9047619047619048,3.1556329849012776
"stool_unsatisfactory, lumbar_exam_tenderness, lumbar_present, gas","tongue_sama, medication_ongoing, acidity",0.1048951048951049,0.8823529411764706,3.1544117647058822
"tongue_sama, knee_l_duration_val, urine_normal, knee_l_exam_creps_left",knee_r_exam_creps_right,0.1258741258741259,0.9473684210526316,3.150550795593636
"knee_l_exam_creps_left, gas","knee_r_exam_creps_right, medication_ongoing",0.15384615384615385,0.8148148148148149,3.1491491491491495
"knee_r_exam_tenderness_knee, medication_ongoing, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.8571428571428572,3.1428571428571432
"knee_l_exam_creps_left, knee_l_duration_val, sex_female, tongue_sama","knee_r_exam_creps_right, knee_present",0.11888111888111888,0.9444444444444443,3.140826873385013
"tongue_sama, knee_r_exam_tenderness_knee, gas","knee_r_exam_creps_right, knee_l_exam_creps_left, knee_present",0.1258741258741259,0.9,3.1390243902439026
"knee_l_duration_val, knee_present, knee_r_exam_creps_right, knee_r_duration_val, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.13986013986013987,0.8333333333333334,3.135964912280702
"tongue_sama, medication_ongoing, knee_l_exam_swelling_non_pitting",knee_r_exam_tenderness_knee,0.1048951048951049,0.8333333333333333,3.1359649122807016
"knee_l_exam_creps_left, lumbar_exam_tenderness","knee_r_exam_creps_right, knee_present",0.11188811188811189,0.9411764705882353,3.1299589603283176
"knee_l_exam_creps_left, knee_l_duration_val, knee_present, knee_l_exam_rom","knee_r_exam_creps_right, medication_ongoing",0.11888111888111888,0.8095238095238095,3.1287001287001286
"knee_r_exam_creps_right, knee_l_exam_creps_left, sex_female, knee_present",knee_l_exam_tenderness_knee,0.16083916083916083,0.8518518518518519,3.123456790123457
"knee_l_duration_val, knee_r_exam_tenderness_knee, tongue_sama, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_exam_creps_left, knee_present",0.11888111888111888,0.8947368421052632,3.1206675224646983
"knee_l_exam_creps_left, knee_l_duration_val, knee_present",knee_r_exam_creps_right,0.2097902097902098,0.9375,3.117732558139535
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present, knee_l_exam_creps_left, knee_l_exam_tenderness_knee","tongue_sama, knee_r_duration_val",0.11888111888111888,0.85,3.1166666666666667
"knee_r_exam_creps_right, knee_r_duration_val","knee_l_exam_creps_left, medication_ongoing",0.1958041958041958,0.8484848484848484,3.111111111111111
"knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, urine_normal",knee_r_exam_tenderness_knee,0.13286713286713286,0.8260869565217391,3.108695652173913
"tongue_sama, knee_l_exam_creps_left, medication_ongoing",knee_r_exam_creps_right,0.1958041958041958,0.9333333333333333,3.103875968992248
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, tongue_sama","knee_l_exam_creps_left, medication_ongoing, knee_present",0.15384615384615385,0.8461538461538461,3.1025641025641026
"knee_r_exam_tenderness_knee, medication_ongoing, tongue_sama, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_exam_creps_left",0.11188811188811189,0.8888888888888888,3.1002710027100266
"knee_r_exam_tenderness_knee, medication_ongoing",knee_l_exam_tenderness_knee,0.1888111888111888,0.84375,3.0937500000000004
"knee_r_exam_creps_right, medication_ongoing, knee_present",knee_l_exam_creps_left,0.2517482517482518,0.972972972972973,3.091891891891892
"knee_l_exam_creps_left, medication_ongoing, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.18181818181818182,0.9285714285714286,3.088039867109635
"knee_r_exam_creps_right, medication_ongoing, knee_l_exam_rom","knee_l_duration_val, sex_female, knee_present",0.11188811188811189,0.8421052631578948,3.0877192982456143
"knee_r_exam_creps_right, tongue_sama","knee_l_exam_creps_left, knee_present",0.22377622377622378,0.9696969696969696,3.081481481481481
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, knee_r_duration_val, knee_present","knee_l_exam_creps_left, medication_ongoing",0.14685314685314685,0.84,3.08
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_duration_val, urine_normal",knee_r_exam_tenderness_knee,0.1258741258741259,0.8181818181818182,3.078947368421053
"knee_l_duration_val, knee_present, tongue_sama, knee_l_exam_tenderness_knee, urine_normal","knee_r_exam_creps_right, knee_l_exam_creps_left",0.1048951048951049,0.8823529411764706,3.0774748923959825
"knee_l_exam_creps_left, sex_female, knee_present",knee_l_exam_tenderness_knee,0.18181818181818182,0.8387096774193549,3.0752688172043015
"knee_r_exam_creps_right, knee_l_duration_val","knee_l_exam_creps_left, knee_present",0.2097902097902098,0.967741935483871,3.075268817204301
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_duration_val, knee_present",knee_l_exam_creps_left,0.20279720279720279,0.9666666666666666,3.0718518518518514
"knee_r_exam_creps_right, knee_present","knee_l_exam_creps_left, medication_ongoing",0.2517482517482518,0.8372093023255816,3.069767441860466
"knee_l_exam_creps_left, medication_ongoing","knee_r_exam_creps_right, knee_present",0.2517482517482518,0.9230769230769232,3.0697674418604657
"sex_female, knee_present, knee_l_exam_rom, knee_r_exam_rom","knee_l_duration_val, knee_r_duration_val, medication_ongoing",0.11888111888111888,0.9444444444444443,3.0694444444444438
"knee_r_exam_creps_right, medication_ongoing, knee_r_duration_val, knee_present",knee_l_exam_creps_left,0.1958041958041958,0.9655172413793104,3.0681992337164754
